Date,Open,High,Low,Close,Adj Close,Volume
2020-08-25,13136.76953125,13221.8203125,13060.8701171875,13061.6201171875,13061.6201171875,55974200
2020-08-26,13041.830078125,13192.3203125,13010.5302734375,13190.150390625,13190.150390625,46701500
2020-08-27,13206.580078125,13218.0498046875,13087.3701171875,13096.3603515625,13096.3603515625,53031400
2020-08-28,13140.599609375,13147.240234375,12951.259765625,13033.2001953125,13033.2001953125,63768900
2020-08-31,13103.9296875,13148.1904296875,12923.759765625,12945.3798828125,12945.3798828125,59561900
2020-09-01,13037.2001953125,13127.2802734375,12850.2998046875,12974.25,12974.25,63053900
2020-09-02,13071.66015625,13303.169921875,13062.169921875,13243.4296875,13243.4296875,80774100
2020-09-03,13354.7197265625,13460.4599609375,13004.830078125,13057.76953125,13057.76953125,81698500
2020-09-04,12916.1201171875,13127.080078125,12753.6904296875,12842.66015625,12842.66015625,94282700
2020-09-07,12931.400390625,13117.6103515625,12920.919921875,13100.2802734375,13100.2802734375,54819100
2020-09-08,13126.23046875,13147.51953125,12856.5498046875,12968.330078125,12968.330078125,72302300
2020-09-09,12990.51953125,13257.5400390625,12973.4599609375,13237.2099609375,13237.2099609375,73655700
2020-09-10,13265.509765625,13297.7099609375,13161.9296875,13208.8896484375,13208.8896484375,56811700
2020-09-11,13198.740234375,13255.4697265625,13117.4599609375,13202.83984375,13202.83984375,57027900
2020-09-14,13329.6103515625,13339.1396484375,13159.7197265625,13193.66015625,13193.66015625,49242800
2020-09-15,13220.8095703125,13262.8095703125,13138.2001953125,13217.669921875,13217.669921875,60478800
2020-09-16,13224.16015625,13277.23046875,13181.5595703125,13255.3701171875,13255.3701171875,62417900
2020-09-17,13060.1796875,13245.8701171875,13035.9404296875,13208.1201171875,13208.1201171875,55914900
2020-09-18,13210.8603515625,13263.4404296875,13116.25,13116.25,13116.25,185861100
2020-09-21,12998.900390625,12998.900390625,12505.16015625,12542.4404296875,12542.4404296875,119641700
2020-09-22,12629.7099609375,12698.1201171875,12592.9697265625,12594.3896484375,12594.3896484375,69459600
2020-09-23,12737.3203125,12830.7001953125,12642.9697265625,12642.9697265625,12642.9697265625,60244800
2020-09-24,12520.4697265625,12684.7998046875,12512.5,12606.5703125,12606.5703125,61272100
2020-09-25,12615.91015625,12622.76953125,12341.580078125,12469.2001953125,12469.2001953125,66129900
2020-09-28,12673.73046875,12873.400390625,12660.150390625,12870.8701171875,12870.8701171875,72431000
2020-09-29,12817.7900390625,12859.1396484375,12738.2998046875,12825.8203125,12825.8203125,49842200
2020-09-30,12754.76953125,12869.9599609375,12698.419921875,12760.73046875,12760.73046875,70303900
2020-10-01,12812.080078125,12836.650390625,12671.23046875,12730.76953125,12730.76953125,87114100
2020-10-02,12558.7802734375,12690.25,12539.8603515625,12689.0400390625,12689.0400390625,67297700
2020-10-05,12824.0498046875,12842.48046875,12727.75,12828.3095703125,12828.3095703125,56734400
2020-10-06,12858.9697265625,12966.08984375,12779.650390625,12906.01953125,12906.01953125,60566500
2020-10-07,12901.2900390625,12959.01953125,12837.1103515625,12928.5703125,12928.5703125,65533900
2020-10-08,13011.23046875,13100.849609375,12956.6396484375,13042.2099609375,13042.2099609375,64013400
2020-10-09,13070.0400390625,13096.4404296875,13009.98046875,13051.23046875,13051.23046875,58947700
2020-10-12,13086.0595703125,13151.7998046875,13058.33984375,13138.41015625,13138.41015625,48906400
2020-10-13,13132.900390625,13132.900390625,12959.7001953125,13018.990234375,13018.990234375,52838000
2020-10-14,13012.6904296875,13066.4404296875,12975.1201171875,13028.0595703125,13028.0595703125,52929600
2020-10-15,12826.1298828125,12839.5498046875,12599.8203125,12703.75,12703.75,78930900
2020-10-16,12773.349609375,12955.8603515625,12733.0595703125,12908.990234375,12908.990234375,76567800
2020-10-19,12948.6298828125,13028.73046875,12820.259765625,12854.66015625,12854.66015625,48577300
2020-10-20,12819.150390625,12850.2900390625,12725.4501953125,12736.9501953125,12736.9501953125,61466800
2020-10-21,12764.4501953125,12765.0498046875,12545.58984375,12557.6396484375,12557.6396484375,62615800
2020-10-22,12429.41015625,12583.01953125,12345.4501953125,12543.0595703125,12543.0595703125,59735400
2020-10-23,12517.98046875,12718.26953125,12514.990234375,12645.75,12645.75,55669200
2020-10-26,12303.41015625,12404.509765625,12174.2197265625,12177.1796875,12177.1796875,81595500
2020-10-27,12206.419921875,12223.599609375,12034.7998046875,12063.5703125,12063.5703125,87405600
2020-10-28,11848.3095703125,11852.01953125,11457.1201171875,11560.509765625,11560.509765625,137190500
2020-10-29,11631.0703125,11707.4296875,11458.5595703125,11598.0703125,11598.0703125,104958400
2020-10-30,11472.6103515625,11614.1298828125,11450.080078125,11556.48046875,11556.48046875,85600400
2020-11-02,11602.91015625,11838.0,11551.3603515625,11788.2802734375,11788.2802734375,78370800
2020-11-03,11858.8095703125,12088.98046875,11851.0302734375,12088.98046875,12088.98046875,86771500
2020-11-04,11896.1103515625,12329.9599609375,11848.2099609375,12324.2197265625,12324.2197265625,105442100
2020-11-05,12420.8798828125,12591.2998046875,12398.58984375,12568.08984375,12568.08984375,87078000
2020-11-06,12531.740234375,12595.8701171875,12370.080078125,12480.01953125,12480.01953125,80481100
2020-11-09,12713.1904296875,13297.0498046875,12670.580078125,13095.9697265625,13095.9697265625,189268100
2020-11-10,13109.76953125,13237.58984375,13018.4296875,13163.1103515625,13163.1103515625,142547600
2020-11-11,13205.9501953125,13244.3203125,13138.759765625,13216.1796875,13216.1796875,95527800
2020-11-12,13073.48046875,13168.08984375,13022.2802734375,13052.9501953125,13052.9501953125,82374800
2020-11-13,13036.9697265625,13145.48046875,13004.8203125,13076.7197265625,13076.7197265625,79173300
2020-11-16,13170.51953125,13277.4501953125,13081.1103515625,13138.6103515625,13138.6103515625,85190200
2020-11-17,13130.5400390625,13151.01953125,13050.41015625,13133.4697265625,13133.4697265625,68587800
2020-11-18,13086.4296875,13213.6298828125,13074.669921875,13201.8896484375,13201.8896484375,67639800
2020-11-19,13101.7099609375,13138.1396484375,13034.509765625,13086.16015625,13086.16015625,68038800
2020-11-20,13054.6396484375,13172.91015625,13054.6396484375,13137.25,13137.25,70127200
2020-11-23,13215.4404296875,13312.419921875,13126.9697265625,13126.9697265625,13126.9697265625,68582800
2020-11-24,13254.419921875,13296.759765625,13192.3203125,13292.4404296875,13292.4404296875,82733000
2020-11-25,13346.76953125,13346.9599609375,13235.8203125,13289.7998046875,13289.7998046875,76832800
2020-11-26,13315.2099609375,13316.1904296875,13274.8896484375,13286.5703125,13286.5703125,42951900
2020-11-27,13280.509765625,13364.169921875,13272.740234375,13335.6796875,13335.6796875,63823200
2020-11-30,13270.509765625,13445.1103515625,13256.759765625,13291.16015625,13291.16015625,107366400
2020-12-01,13371.66015625,13434.2998046875,13334.990234375,13382.2998046875,13382.2998046875,66675500
2020-12-02,13341.91015625,13359.26953125,13272.4697265625,13313.240234375,13313.240234375,63822100
2020-12-03,13304.830078125,13307.5400390625,13223.9296875,13252.8603515625,13252.8603515625,64310300
2020-12-04,13230.6103515625,13315.3701171875,13225.080078125,13298.9599609375,13298.9599609375,64074800
2020-12-07,13255.7802734375,13289.4296875,13163.259765625,13271.0,13271.0,54320100
2020-12-08,13248.01953125,13297.490234375,13199.4501953125,13278.490234375,13278.490234375,54198400
2020-12-09,13344.1396484375,13454.1298828125,13327.8701171875,13340.259765625,13340.259765625,77308800
2020-12-10,13341.6796875,13370.4404296875,13213.0595703125,13295.73046875,13295.73046875,68806500
2020-12-11,13255.240234375,13265.6103515625,13009.48046875,13114.2998046875,13114.2998046875,82142300
2020-12-14,13224.259765625,13292.2998046875,13190.5302734375,13223.16015625,13223.16015625,63016100
2020-12-15,13216.490234375,13374.9599609375,13210.150390625,13362.8701171875,13362.8701171875,67265000
2020-12-16,13416.2900390625,13596.740234375,13412.41015625,13565.98046875,13565.98046875,77798600
2020-12-17,13691.490234375,13725.83984375,13649.5302734375,13667.25,13667.25,77206700
2020-12-18,13649.66015625,13774.4501953125,13624.25,13630.509765625,13630.509765625,156772100
2020-12-21,13398.2197265625,13399.990234375,13060.33984375,13246.2998046875,13246.2998046875,98290900
2020-12-22,13311.01953125,13441.58984375,13310.419921875,13418.1103515625,13418.1103515625,54622400
2020-12-23,13456.6298828125,13601.7099609375,13456.6298828125,13587.23046875,13587.23046875,48731200
2020-12-28,13779.0498046875,13818.650390625,13740.2099609375,13790.2900390625,13790.2900390625,49250200
2020-12-29,13873.349609375,13903.1103515625,13747.080078125,13761.3798828125,13761.3798828125,43160200
2020-12-30,13750.990234375,13797.08984375,13717.4697265625,13718.7802734375,13718.7802734375,28318700
2021-01-04,13890.2197265625,13907.1298828125,13647.7900390625,13726.740234375,13726.740234375,70206700
2021-01-05,13680.6904296875,13768.1298828125,13566.4697265625,13651.2197265625,13651.2197265625,68899100
2021-01-06,13687.080078125,13919.23046875,13617.1103515625,13891.9697265625,13891.9697265625,92498800
2021-01-07,13946.5302734375,14007.4697265625,13902.240234375,13968.240234375,13968.240234375,86104200
2021-01-08,14106.599609375,14131.51953125,14007.7099609375,14049.5302734375,14049.5302734375,79821100
2021-01-11,13986.419921875,14007.650390625,13806.6904296875,13936.66015625,13936.66015625,67154800
2021-01-12,13985.8896484375,13999.5703125,13871.4404296875,13925.0595703125,13925.0595703125,75789600
2021-01-13,13899.0595703125,13978.4296875,13868.830078125,13939.7099609375,13939.7099609375,70600100
2021-01-14,13973.76953125,14030.2197265625,13942.8798828125,13988.7001953125,13988.7001953125,75537900
2021-01-15,13904.2998046875,13958.16015625,13672.669921875,13787.73046875,13787.73046875,96853800
2021-01-18,13701.98046875,13850.400390625,13701.740234375,13848.349609375,13848.349609375,49830600
2021-01-19,13935.9296875,13940.0498046875,13804.4599609375,13815.0595703125,13815.0595703125,64904200
2021-01-20,13848.76953125,13952.2001953125,13835.990234375,13921.3701171875,13921.3701171875,65212300
2021-01-21,13997.7802734375,14026.349609375,13878.83984375,13906.669921875,13906.669921875,63248900
2021-01-22,13858.0498046875,13897.73046875,13744.259765625,13873.9697265625,13873.9697265625,74565500
2021-01-25,13943.9599609375,13946.849609375,13599.7802734375,13643.9501953125,13643.9501953125,77572000
2021-01-26,13687.3896484375,13925.73046875,13670.23046875,13870.990234375,13870.990234375,79514500
2021-01-27,13827.4697265625,13851.83984375,13475.0302734375,13620.4599609375,13620.4599609375,105224500
2021-01-28,13500.6396484375,13698.5400390625,13310.9501953125,13665.9296875,13665.9296875,90778400
2021-01-29,13474.2001953125,13593.0302734375,13403.740234375,13432.8701171875,13432.8701171875,103416500
2021-02-01,13559.9404296875,13648.0498046875,13518.4501953125,13622.01953125,13622.01953125,65321300
2021-02-02,13724.1201171875,13844.9404296875,13693.9296875,13835.16015625,13835.16015625,78714700
2021-02-03,13986.7197265625,13988.150390625,13866.3896484375,13933.6298828125,13933.6298828125,82152900
2021-02-04,13971.9404296875,14069.8896484375,13955.7001953125,14060.2900390625,14060.2900390625,83865200
2021-02-05,14061.6904296875,14114.4404296875,14013.1298828125,14056.7197265625,14056.7197265625,76254800
2021-02-08,14156.83984375,14169.490234375,14056.5498046875,14059.91015625,14059.91015625,61532900
2021-02-09,14055.599609375,14061.6103515625,13962.1396484375,14011.7998046875,14011.7998046875,58414500
2021-02-10,14063.1201171875,14063.1201171875,13830.1201171875,13932.9697265625,13932.9697265625,67411900
2021-02-11,13958.3896484375,14053.0595703125,13916.6298828125,14040.91015625,14040.91015625,53851500
2021-02-12,13976.1298828125,14050.9599609375,13916.73046875,14049.8896484375,14049.8896484375,57699700
2021-02-15,14109.0703125,14131.2099609375,14074.25,14109.48046875,14109.48046875,49898700
2021-02-16,14105.1298828125,14130.740234375,14049.98046875,14064.599609375,14064.599609375,58655000
2021-02-17,14028.099609375,14036.9501953125,13894.0595703125,13909.26953125,13909.26953125,81266800
2021-02-18,13926.83984375,13961.0498046875,13853.76953125,13886.9296875,13886.9296875,67920700
2021-02-19,13941.400390625,14026.1796875,13892.7197265625,13993.23046875,13993.23046875,72974000
2021-02-22,13858.5595703125,13975.080078125,13802.5498046875,13950.0400390625,13950.0400390625,66035300
2021-02-23,13984.98046875,13989.240234375,13664.7099609375,13864.8095703125,13864.8095703125,88194700
2021-02-24,13855.849609375,13998.2998046875,13855.849609375,13976.0,13976.0,68922400
2021-02-25,14045.01953125,14051.009765625,13879.169921875,13879.330078125,13879.330078125,95431900
2021-02-26,13685.7998046875,13881.259765625,13673.0703125,13786.2900390625,13786.2900390625,104069400
2021-03-01,13962.4296875,14022.01953125,13873.830078125,14012.8203125,14012.8203125,69566200
2021-03-02,13962.0703125,14101.7900390625,13961.6201171875,14039.7998046875,14039.7998046875,63307700
2021-03-03,14130.8603515625,14197.490234375,13979.73046875,14080.0302734375,14080.0302734375,84766900
2021-03-04,14015.4404296875,14095.8095703125,13959.26953125,14056.33984375,14056.33984375,84620900
2021-03-05,13958.5400390625,14068.0302734375,13868.2001953125,13920.6904296875,13920.6904296875,89791900
2021-03-08,14024.5703125,14402.919921875,13977.1298828125,14380.91015625,14380.91015625,109071900
2021-03-09,14345.509765625,14475.650390625,14309.349609375,14437.9404296875,14437.9404296875,107881800
2021-03-10,14439.4501953125,14560.9697265625,14408.51953125,14540.25,14540.25,95715700
2021-03-11,14553.5400390625,14595.01953125,14515.0703125,14569.3896484375,14569.3896484375,74066400
2021-03-12,14492.4501953125,14527.419921875,14450.7197265625,14502.3896484375,14502.3896484375,69100900
2021-03-15,14504.490234375,14572.240234375,14409.349609375,14461.419921875,14461.419921875,62766600
2021-03-16,14519.7197265625,14601.7900390625,14511.2998046875,14557.580078125,14557.580078125,714300
2021-03-17,14565.2900390625,14601.6298828125,14539.7001953125,14596.6103515625,14596.6103515625,759600
2021-03-18,14673.7197265625,14804.009765625,14669.9501953125,14775.51953125,14775.51953125,104691200
2021-03-19,14697.259765625,14747.5595703125,14563.2099609375,14621.0,14621.0,207441200
2021-03-22,14551.169921875,14677.1201171875,14539.26953125,14657.2099609375,14657.2099609375,66130200
2021-03-23,14582.0703125,14707.3701171875,14516.2197265625,14662.01953125,14662.01953125,73296400
2021-03-24,14543.580078125,14619.0400390625,14523.1201171875,14610.3896484375,14610.3896484375,65084000
2021-03-25,14550.400390625,14621.3603515625,14422.650390625,14621.3603515625,14621.3603515625,80104500
2021-03-26,14714.58984375,14776.3203125,14693.9404296875,14748.9404296875,14748.9404296875,67169800
2021-03-29,14809.7998046875,14845.419921875,14756.0400390625,14817.7197265625,14817.7197265625,71106000
2021-03-30,14897.66015625,15029.7001953125,14890.2802734375,15008.6103515625,15008.6103515625,71173400
2021-03-31,14982.1201171875,15026.490234375,14973.58984375,15008.33984375,15008.33984375,76061700
2021-04-01,15053.76953125,15110.919921875,15032.51953125,15107.169921875,15107.169921875,67886600
2021-04-06,15289.9697265625,15311.8603515625,15209.900390625,15212.6796875,15212.6796875,79478900
2021-04-07,15221.23046875,15242.73046875,15160.2802734375,15176.3603515625,15176.3603515625,59116700
2021-04-08,15236.4404296875,15247.7802734375,15144.1103515625,15202.6796875,15202.6796875,68862100
2021-04-09,15198.1396484375,15243.5595703125,15157.2099609375,15234.16015625,15234.16015625,56870100
2021-04-12,15238.849609375,15275.330078125,15212.240234375,15215.0,15215.0,53646400
2021-04-13,15244.6201171875,15281.650390625,15184.9501953125,15234.3603515625,15234.3603515625,62443500
2021-04-14,15253.58984375,15255.919921875,15191.509765625,15209.150390625,15209.150390625,66666600
2021-04-15,15238.6298828125,15271.6904296875,15227.6298828125,15255.330078125,15255.330078125,61834300
2021-04-16,15277.849609375,15473.830078125,15274.2197265625,15459.75,15459.75,82758000
2021-04-19,15496.8701171875,15501.83984375,15368.1396484375,15368.3896484375,15368.3896484375,61839400
2021-04-20,15361.150390625,15393.1298828125,15109.5400390625,15129.509765625,15129.509765625,76224500
2021-04-21,15179.91015625,15210.6904296875,15071.7802734375,15195.9697265625,15195.9697265625,67077500
2021-04-22,15252.0400390625,15328.330078125,15230.2001953125,15320.51953125,15320.51953125,59628300
2021-04-23,15267.759765625,15309.08984375,15149.349609375,15279.6201171875,15279.6201171875,57798000
2021-04-26,15297.9296875,15325.8896484375,15237.01953125,15296.33984375,15296.33984375,49117600
2021-04-27,15282.83984375,15293.8896484375,15186.759765625,15249.26953125,15249.26953125,54513000
2021-04-28,15320.400390625,15355.2802734375,15266.6103515625,15292.1796875,15292.1796875,79607600
2021-04-29,15326.23046875,15329.7197265625,15085.01953125,15154.2001953125,15154.2001953125,80110800
2021-04-30,15204.3896484375,15244.259765625,15135.91015625,15135.91015625,15135.91015625,75194700
2021-05-03,15191.7900390625,15268.5595703125,15111.2998046875,15236.4697265625,15236.4697265625,48822800
2021-05-04,15259.5,15260.75,14845.26953125,14856.48046875,14856.48046875,89422100
2021-05-05,14969.6298828125,15170.7802734375,14963.76953125,15170.7802734375,15170.7802734375,81587200
2021-05-06,15170.76953125,15281.400390625,15092.76953125,15196.740234375,15196.740234375,77036200
2021-05-07,15348.3203125,15406.41015625,15290.2001953125,15399.650390625,15399.650390625,74562700
2021-05-10,15417.5302734375,15419.4296875,15347.9599609375,15400.41015625,15400.41015625,65162200
2021-05-11,15253.3203125,15255.8896484375,15006.73046875,15119.75,15119.75,80129000
2021-05-12,15144.0400390625,15226.3603515625,15058.1103515625,15150.2197265625,15150.2197265625,79302600
2021-05-13,14967.7998046875,15235.8896484375,14816.349609375,15199.6796875,15199.6796875,64374900
2021-05-14,15301.740234375,15417.240234375,15214.6796875,15416.6396484375,15416.6396484375,69232200
2021-05-17,15432.33984375,15482.23046875,15353.66015625,15396.6201171875,15396.6201171875,67787000
2021-05-18,15514.7197265625,15538.009765625,15344.099609375,15386.580078125,15386.580078125,65843300
2021-05-19,15238.8203125,15266.5302734375,14961.26953125,15113.5595703125,15113.5595703125,75858000
2021-05-20,15207.3203125,15370.259765625,15102.349609375,15370.259765625,15370.259765625,65602300
2021-05-21,15411.0302734375,15467.1904296875,15364.4296875,15437.509765625,15437.509765625,70065600
2021-05-25,15548.2900390625,15568.599609375,15465.08984375,15465.08984375,15465.08984375,92981200
2021-05-26,15520.4404296875,15541.8603515625,15407.48046875,15450.7197265625,15450.7197265625,58668800
2021-05-27,15419.2001953125,15490.0595703125,15350.669921875,15406.73046875,15406.73046875,119417800
2021-05-28,15443.1396484375,15548.7197265625,15435.740234375,15519.98046875,15519.98046875,56862000
2021-05-31,15496.48046875,15499.6396484375,15414.3798828125,15421.1298828125,15421.1298828125,36495900
2021-06-01,15513.1298828125,15685.400390625,15512.3603515625,15567.3603515625,15567.3603515625,56073600
2021-06-02,15570.76953125,15631.01953125,15554.01953125,15602.7099609375,15602.7099609375,51678400
2021-06-03,15591.5400390625,15657.150390625,15477.3203125,15632.669921875,15632.669921875,45339500
2021-06-04,15651.6904296875,15705.8896484375,15607.919921875,15692.900390625,15692.900390625,44669100
2021-06-07,15661.580078125,15732.0595703125,15614.1796875,15677.150390625,15677.150390625,46954400
2021-06-08,15674.41015625,15727.23046875,15638.3203125,15640.599609375,15640.599609375,54921800
2021-06-09,15642.740234375,15669.1396484375,15505.150390625,15581.1396484375,15581.1396484375,50364800
2021-06-10,15610.080078125,15637.9404296875,15513.3603515625,15571.2197265625,15571.2197265625,56997400
2021-06-11,15583.2900390625,15703.83984375,15548.349609375,15693.26953125,15693.26953125,57088600
2021-06-14,15739.8896484375,15802.669921875,15673.6396484375,15673.6396484375,15673.6396484375,46556300
2021-06-15,15744.76953125,15792.349609375,15714.9404296875,15729.51953125,15729.51953125,45999200
2021-06-16,15756.830078125,15759.66015625,15674.6103515625,15710.5703125,15710.5703125,58585900
2021-06-17,15655.3203125,15752.33984375,15649.2197265625,15727.669921875,15727.669921875,62355100
2021-06-18,15720.51953125,15736.9296875,15426.759765625,15448.0400390625,15448.0400390625,126347100
2021-06-21,15391.5,15606.5703125,15309.4404296875,15603.240234375,15603.240234375,61783600
2021-06-22,15587.5703125,15652.75,15518.3095703125,15636.330078125,15636.330078125,53060800
2021-06-23,15674.330078125,15675.900390625,15456.3896484375,15456.3896484375,15456.3896484375,50468000
2021-06-24,15528.5498046875,15606.8896484375,15476.669921875,15589.23046875,15589.23046875,52474600
2021-06-25,15584.900390625,15612.66015625,15533.400390625,15607.9697265625,15607.9697265625,46613700
2021-06-28,15570.7998046875,15668.080078125,15542.169921875,15554.1796875,15554.1796875,43947600
2021-06-29,15565.830078125,15752.9296875,15555.490234375,15690.58984375,15690.58984375,50284300
2021-06-30,15700.0595703125,15709.33984375,15461.2001953125,15531.0400390625,15531.0400390625,63950700
2021-07-01,15624.2802734375,15708.7802734375,15488.490234375,15603.8095703125,15603.8095703125,49570300
2021-07-02,15644.83984375,15705.5302734375,15616.4296875,15650.08984375,15650.08984375,43114700
2021-07-05,15628.419921875,15673.8798828125,15535.2900390625,15661.9697265625,15661.9697265625,29752900
2021-07-06,15615.0703125,15647.8798828125,15466.66015625,15511.3798828125,15511.3798828125,53759400
2021-07-07,15606.9404296875,15700.9501953125,15604.580078125,15692.7099609375,15692.7099609375,59732200
2021-07-08,15584.7197265625,15591.650390625,15304.41015625,15420.6396484375,15420.6396484375,78813200
2021-07-09,15497.9296875,15687.9296875,15479.4404296875,15687.9296875,15687.9296875,60460900
2021-07-12,15675.419921875,15806.900390625,15631.83984375,15790.509765625,15790.509765625,47460900
2021-07-13,15769.509765625,15806.5703125,15747.5703125,15789.6396484375,15789.6396484375,50047700
2021-07-14,15733.1904296875,15810.6796875,15717.830078125,15788.98046875,15788.98046875,41145400
2021-07-15,15737.3603515625,15737.3603515625,15592.009765625,15629.66015625,15629.66015625,62684900
2021-07-16,15682.75,15699.9296875,15476.990234375,15540.3095703125,15540.3095703125,60314700
2021-07-19,15420.1396484375,15423.83984375,15048.5595703125,15133.2001953125,15133.2001953125,85990500
2021-07-20,15234.849609375,15300.2900390625,15091.900390625,15216.26953125,15216.26953125,60029200
2021-07-21,15239.919921875,15443.759765625,15194.5400390625,15422.5,15422.5,65073800
2021-07-22,15533.2197265625,15578.75,15471.4697265625,15514.5400390625,15514.5400390625,50331400
2021-07-23,15603.6904296875,15681.41015625,15583.650390625,15669.2900390625,15669.2900390625,54897600
2021-07-26,15586.66015625,15641.6103515625,15544.9404296875,15618.98046875,15618.98046875,38643700
2021-07-27,15537.8896484375,15586.900390625,15423.5595703125,15519.1298828125,15519.1298828125,44081200
2021-07-28,15538.75,15577.1298828125,15497.099609375,15570.3603515625,15570.3603515625,56569500
2021-07-29,15608.8203125,15659.2197265625,15563.650390625,15640.4697265625,15640.4697265625,51559500
2021-07-30,15493.740234375,15613.66015625,15440.8896484375,15544.3896484375,15544.3896484375,61343800
2021-08-02,15631.7001953125,15702.8896484375,15511.25,15568.73046875,15568.73046875,53799800
2021-08-03,15537.6904296875,15608.0703125,15492.580078125,15555.080078125,15555.080078125,50024700
2021-08-04,15653.650390625,15712.26953125,15600.7998046875,15692.1298828125,15692.1298828125,54854200
2021-08-05,15691.740234375,15751.8798828125,15672.26953125,15744.669921875,15744.669921875,61559300
2021-08-06,15770.849609375,15808.240234375,15737.099609375,15761.4501953125,15761.4501953125,52191600
2021-08-09,15773.509765625,15798.509765625,15699.26953125,15745.41015625,15745.41015625,41278000
2021-08-10,15734.1396484375,15802.150390625,15733.650390625,15770.7099609375,15770.7099609375,37936600
2021-08-11,15792.1201171875,15887.16015625,15724.990234375,15826.08984375,15826.08984375,46983300
2021-08-12,15829.26953125,15964.3798828125,15823.5302734375,15937.509765625,15937.509765625,53018500
2021-08-13,15948.150390625,16030.330078125,15940.8203125,15977.4404296875,15977.4404296875,39905200
2021-08-16,15875.7001953125,15961.1796875,15851.2802734375,15925.73046875,15925.73046875,44305900
2021-08-17,15872.1201171875,15937.4697265625,15811.5703125,15921.9501953125,15921.9501953125,46077200
2021-08-18,15935.2099609375,15969.849609375,15872.990234375,15965.9697265625,15965.9697265625,45355100
2021-08-19,15737.1796875,15804.849609375,15621.98046875,15765.8095703125,15765.8095703125,64752400
2021-08-20,15734.6796875,15808.0400390625,15656.2802734375,15808.0400390625,15808.0400390625,49982700
2021-08-23,15930.7197265625,15930.7197265625,15799.58984375,15852.7900390625,15852.7900390625,39880400
2021-08-24,15897.8603515625,15918.7197265625,15856.0498046875,15905.849609375,15905.849609375,42750500
2021-08-25,15912.849609375,15932.6201171875,15853.3203125,15860.66015625,15860.66015625,35537700
2021-08-26,15773.7099609375,15834.91015625,15701.849609375,15793.6201171875,15793.6201171875,39681200
2021-08-27,15778.919921875,15859.76953125,15752.08984375,15851.75,15851.75,32126500
2021-08-30,15856.7099609375,15896.73046875,15847.66015625,15887.3095703125,15887.3095703125,27220800
2021-08-31,15929.259765625,16006.759765625,15761.5703125,15835.08984375,15835.08984375,75099900
2021-09-01,15958.41015625,15981.7001953125,15773.4404296875,15824.2900390625,15824.2900390625,53324100
2021-09-02,15813.5703125,15874.669921875,15810.76953125,15840.58984375,15840.58984375,37299100
2021-09-03,15841.4501953125,15868.6904296875,15690.01953125,15781.2001953125,15781.2001953125,40901200
2021-09-06,15818.4404296875,15959.740234375,15814.6298828125,15932.1201171875,15932.1201171875,31915300
2021-09-07,15896.5595703125,15927.76953125,15826.8603515625,15843.08984375,15843.08984375,45060200
2021-09-08,15714.6103515625,15755.2998046875,15590.41015625,15610.2802734375,15610.2802734375,62575800
2021-09-09,15499.4501953125,15693.2197265625,15453.9599609375,15623.150390625,15623.150390625,54613000
2021-09-10,15648.8896484375,15702.599609375,15574.9404296875,15609.8095703125,15609.8095703125,55580900
2021-09-13,15681.169921875,15787.66015625,15674.16015625,15701.419921875,15701.419921875,50515500
2021-09-14,15697.7197265625,15763.580078125,15663.419921875,15722.990234375,15722.990234375,51343400
2021-09-15,15731.48046875,15740.009765625,15613.7197265625,15616.0,15616.0,58969400
2021-09-16,15666.6298828125,15745.1904296875,15638.23046875,15651.75,15651.75,54362800
2021-09-17,15774.5703125,15791.900390625,15455.5400390625,15490.169921875,15490.169921875,158392800
2021-09-20,15259.5,15262.759765625,15019.490234375,15132.0595703125,15132.0595703125,96690100
2021-09-21,15265.0302734375,15394.330078125,15205.7001953125,15348.5302734375,15348.5302734375,61546200
2021-09-22,15463.240234375,15508.419921875,15378.9296875,15506.740234375,15506.740234375,54135200
2021-09-23,15630.009765625,15695.650390625,15593.7197265625,15643.9697265625,15643.9697265625,54651300
2021-09-24,15562.1396484375,15573.4599609375,15497.169921875,15531.75,15531.75,49967000
2021-09-27,15699.009765625,15704.0498046875,15552.08984375,15573.8798828125,15573.8798828125,59034800
2021-09-28,15542.0302734375,15542.41015625,15232.9697265625,15248.5595703125,15248.5595703125,75174800
2021-09-29,15357.0,15422.75,15301.349609375,15365.26953125,15365.26953125,56303700
2021-09-30,15434.330078125,15448.51953125,15246.0,15260.6904296875,15260.6904296875,74664500
2021-10-01,15041.599609375,15262.75,14983.7998046875,15156.4404296875,15156.4404296875,66029600
2021-10-04,15061.8603515625,15175.25,15016.9296875,15036.5498046875,15036.5498046875,52650700
2021-10-05,15055.400390625,15202.2001953125,15011.4404296875,15194.490234375,15194.490234375,60532800
2021-10-06,15040.099609375,15049.490234375,14818.7099609375,14973.330078125,14973.330078125,96189400
2021-10-07,15162.75,15253.2900390625,15116.4697265625,15250.8603515625,15250.8603515625,76332700
2021-10-08,15242.759765625,15267.919921875,15184.759765625,15206.1298828125,15206.1298828125,59531300
2021-10-11,15115.4599609375,15202.740234375,15094.4404296875,15199.1396484375,15199.1396484375,75309100
2021-10-12,15025.349609375,15174.2900390625,15012.0703125,15146.8701171875,15146.8701171875,60955500
2021-10-13,15130.7998046875,15302.4296875,15109.6103515625,15249.3798828125,15249.3798828125,69662700
2021-10-14,15350.7197265625,15464.3798828125,15303.3896484375,15462.7197265625,15462.7197265625,60002700
